date,symbol,open,high,low,close,volume,sector
2026-02-20,GOOGL,304.1,316.48,304.055,315.16,1075076,Technology
2026-02-20,META,639.685,663.28,638.84,655.615,420536,Technology
2026-02-20,MSFT,396.195,400.11,395.32,397.28,952334,Technology
2026-02-20,NVDA,186.53,190.32,185.95,189.76,4749183,Technology
2026-02-23,AAPL,263.55,269.43,263.48,266.4,1102705,Technology
2026-02-23,AMZN,208.03,208.35,203.13,205.3,1756048,Technology
2026-02-23,AVGO,332.22,338.49,325.36,330.38,341699,Technology
2026-02-23,GOOGL,319.07,319.32,309.88,311.485,709272,Technology
2026-02-23,META,652.54,657.5,636.06,637.35,243867,Technology
2026-02-23,MSFT,395.03,395.03,383.13,384.635,1223176,Technology
2026-02-23,NVDA,191.405,193.95,189.58,191.585,3765048,Technology
2026-02-24,AAPL,267.71,274.845,267.71,272.19,1125292,Technology
2026-02-24,AMZN,205.315,210.33,203.36,208.6,1408806,Technology
2026-02-24,AVGO,322.66,328.25,314.49,325.44,510182,Technology
2026-02-24,GOOGL,310.505,312.22,306.02,310.92,531585,Technology
2026-02-24,META,633.28,641.04,629.16,639.27,323071,Technology
2026-02-24,MSFT,383.92,389.23,381.885,389.06,844603,Technology
2026-02-24,NVDA,191.465,193.75,187.43,192.865,3784879,Technology
2026-02-25,AAPL,271.52,274.93,271.085,274.16,917020,Technology
2026-02-25,AMZN,210.35,211.58,208.935,210.67,1148530,Technology
2026-02-25,AVGO,330.74,335.825,329.31,332.37,712053,Technology
2026-02-25,GOOGL,312.05,313.635,309.44,312.96,724783,Technology
2026-02-25,META,643.39,653.79,642.49,653.79,209507,Technology
2026-02-25,MSFT,390.425,401.1,390.16,400.52,1353926,Technology
2026-02-25,NVDA,194.47,197.62,193.8,195.83,4593038,Technology
2026-02-26,AAPL,274.945,276.07,270.8,273.0,837403,Technology
2026-02-26,AMZN,210.68,211.02,205.345,207.92,1835752,Technology
2026-02-26,AVGO,326.545,326.545,308.0,321.68,932127,Technology
2026-02-26,GOOGL,312.71,312.71,302.36,307.39,629691,Technology
2026-02-26,META,650.945,660.78,647.59,656.9,236756,Technology
2026-02-26,MSFT,404.59,407.46,398.76,401.78,1183133,Technology
2026-02-26,NVDA,194.13,194.13,184.315,184.86,6847418,Technology
2026-02-27,AAPL,272.765,272.765,262.98,264.07,2885166,Technology
2026-02-27,AMZN,206.79,210.33,205.23,210.015,1715593,Technology
2026-02-27,AVGO,311.32,319.97,310.08,319.71,557430,Technology
2026-02-27,GOOGL,304.135,312.29,304.125,311.56,828189,Technology
2026-02-27,META,643.85,649.04,638.17,648.2,281695,Technology
2026-02-27,MSFT,390.935,396.72,390.06,392.8,972648,Technology
2026-02-27,NVDA,181.24,182.59,176.38,177.205,11199349,Technology
2026-03-02,AAPL,262.47,266.505,260.3,264.705,935150,Technology
2026-03-02,AMZN,204.45,209.72,203.46,208.26,1868191,Technology
2026-03-02,AVGO,309.245,320.015,307.315,318.85,373477,Technology
2026-03-02,GOOGL,303.15,308.49,301.52,306.24,772127,Technology
2026-03-02,META,636.71,659.77,634.68,653.55,209683,Technology
2026-03-02,MSFT,392.855,401.18,390.73,398.49,582182,Technology
2026-03-02,NVDA,174.81,183.455,174.75,182.4,6162381,Technology
2026-03-03,AAPL,263.48,265.54,260.24,263.75,1326172,Technology
2026-03-03,AMZN,203.17,209.17,202.55,208.63,1995039,Technology
2026-03-03,AVGO,312.45,315.66,307.48,313.85,491925,Technology
2026-03-03,GOOGL,298.4,303.94,296.73,303.62,1045484,Technology
2026-03-03,META,645.665,658.99,638.96,655.04,254633,Technology
2026-03-03,MSFT,393.095,406.675,392.71,403.8,805734,Technology
2026-03-03,NVDA,178.48,180.885,176.92,180.03,4862908,Technology
2026-03-04,AAPL,264.69,266.0,261.485,262.5,870467,Technology
2026-03-04,AMZN,210.52,217.535,210.31,216.805,2359440,Technology
2026-03-04,AVGO,315.895,322.63,311.845,317.1,677798,Technology
2026-03-04,GOOGL,302.77,305.45,300.805,303.1,1018279,Technology
2026-03-04,META,659.39,672.725,657.94,667.53,281094,Technology
2026-03-04,MSFT,401.35,410.97,400.63,405.0,900114,Technology
2026-03-04,NVDA,180.37,184.695,180.07,182.97,4961561,Technology
2026-03-05,AAPL,260.96,261.52,257.25,260.25,1160214,Technology
2026-03-05,AMZN,216.14,220.47,215.65,218.87,3195215,Technology
2026-03-05,AVGO,329.66,336.06,323.05,332.68,1362143,Technology
2026-03-05,GOOGL,303.035,303.035,298.01,300.91,1505700,Technology
2026-03-05,META,662.53,670.55,650.39,660.64,369625,Technology
2026-03-05,MSFT,404.55,411.575,404.535,410.66,943406,Technology
2026-03-05,NVDA,181.22,184.06,177.92,183.305,5437280,Technology
2026-03-06,AAPL,258.76,258.77,254.46,257.42,1320654,Technology
2026-03-06,AMZN,215.105,217.28,212.53,213.08,2184357,Technology
2026-03-06,AVGO,328.18,343.45,327.66,330.48,1049033,Technology
2026-03-06,GOOGL,296.04,300.495,295.29,298.55,590371,Technology
2026-03-06,META,647.8,649.43,636.32,644.8,272924,Technology
2026-03-06,MSFT,409.315,413.035,408.605,408.72,693445,Technology
2026-03-06,NVDA,179.88,182.75,176.83,177.7,5614175,Technology
2026-03-09,AAPL,255.69,261.14,253.72,259.89,1147249,Technology
2026-03-09,AMZN,210.51,213.8,207.15,213.495,2528855,Technology
2026-03-09,AVGO,327.25,348.415,323.755,345.85,1510105,Technology
2026-03-09,GOOGL,294.38,306.79,294.2,306.31,1126774,Technology
2026-03-09,META,634.96,647.73,627.11,647.37,343097,Technology
2026-03-09,MSFT,404.67,410.185,403.56,409.39,705871,Technology
2026-03-09,NVDA,176.815,182.88,175.56,182.65,4524533,Technology
2026-03-10,AAPL,257.695,262.475,256.975,260.75,964408,Technology
2026-03-10,AMZN,214.125,215.645,212.43,214.3,1181925,Technology
2026-03-10,AVGO,348.51,353.12,340.865,342.505,715073,Technology
2026-03-10,GOOGL,306.8,309.49,305.6,307.09,632891,Technology
2026-03-10,META,653.73,660.24,649.16,653.9,303852,Technology
2026-03-10,MSFT,409.895,409.96,402.98,405.76,759176,Technology
2026-03-10,NVDA,182.44,186.435,182.02,184.765,4343566,Technology
2026-03-11,AAPL,261.09,262.12,259.57,260.81,589677,Technology
2026-03-11,AMZN,215.89,216.95,211.36,212.63,1336913,Technology
2026-03-11,AVGO,342.875,345.79,338.29,341.53,410722,Technology
2026-03-11,GOOGL,306.75,311.4,306.03,308.65,610817,Technology
2026-03-11,META,654.49,659.04,648.42,654.73,175961,Technology
2026-03-11,MSFT,405.96,409.01,401.61,404.81,464557,Technology
2026-03-11,NVDA,185.92,187.6,184.45,186.01,3077851,Technology
2026-03-12,AAPL,258.52,258.94,254.19,255.71,1014506,Technology
2026-03-12,AMZN,210.395,211.705,208.15,209.565,1621958,Technology
2026-03-12,AVGO,337.875,339.74,332.23,335.95,582943,Technology
2026-03-12,GOOGL,306.585,308.86,301.03,303.47,592106,Technology
2026-03-12,META,648.55,653.25,636.96,638.09,229229,Technology
2026-03-12,MSFT,404.65,406.04,401.71,401.89,645507,Technology
2026-03-12,NVDA,184.0,184.925,181.75,183.11,3527145,Technology
2026-03-13,AAPL,255.44,256.28,249.86,250.035,1221699,Technology
2026-03-13,AMZN,209.48,210.56,206.235,207.7,1443764,Technology
2026-03-13,AVGO,337.68,338.22,321.45,322.15,740001,Technology
2026-03-13,GOOGL,307.01,307.69,300.45,302.25,479083,Technology
2026-03-13,META,623.89,628.81,609.78,613.69,559631,Technology
2026-03-13,MSFT,400.79,404.79,394.465,395.53,677242,Technology
2026-03-13,NVDA,184.955,186.04,179.945,180.21,3301217,Technology
2026-03-16,AAPL,251.79,253.87,249.91,252.82,1021518,Technology
2026-03-16,AMZN,208.55,212.69,207.46,211.775,1924589,Technology
2026-03-16,AVGO,325.97,329.19,320.165,325.0,798747,Technology
2026-03-16,GOOGL,304.36,306.4,303.05,305.67,641495,Technology
2026-03-16,META,631.605,634.63,623.18,627.51,437424,Technology
2026-03-16,MSFT,397.91,400.6,394.88,399.86,688810,Technology
2026-03-16,NVDA,182.94,188.83,181.42,183.17,5794271,Technology
2026-03-17,AAPL,253.07,255.12,252.2,254.23,570876,Technology
2026-03-17,AMZN,212.82,215.69,212.47,215.345,1795405,Technology
2026-03-17,AVGO,325.8,327.34,317.32,321.27,917183,Technology
2026-03-17,GOOGL,305.99,311.38,305.56,310.91,656256,Technology
2026-03-17,META,628.57,636.51,621.785,622.77,278533,Technology
2026-03-17,MSFT,399.9,404.29,397.76,399.65,739426,Technology
2026-03-17,NVDA,185.055,185.39,181.71,181.96,4385266,Technology
2026-03-18,AAPL,252.61,254.91,249.01,249.93,979956,Technology
2026-03-18,AMZN,213.9,215.04,208.835,209.82,1608826,Technology
2026-03-18,AVGO,320.44,325.38,315.575,315.82,601616,Technology
2026-03-18,GOOGL,309.205,312.41,306.94,307.77,449032,Technology
2026-03-18,META,616.27,622.5,614.71,615.49,313903,Technology
2026-03-18,MSFT,397.03,397.99,391.01,391.79,709756,Technology
2026-03-18,NVDA,182.395,183.37,180.33,180.375,3323727,Technology
2026-03-19,AAPL,249.21,251.81,247.36,248.9,1220677,Technology
2026-03-19,AMZN,207.075,209.12,206.05,208.76,1551666,Technology
2026-03-19,AVGO,312.84,323.175,308.58,319.81,651420,Technology
2026-03-19,GOOGL,303.97,308.06,302.37,307.065,823866,Technology
2026-03-19,META,612.15,612.72,602.32,606.8,376123,Technology
2026-03-19,MSFT,389.875,392.47,387.12,388.99,1072790,Technology
2026-03-19,NVDA,178.015,179.98,175.79,178.505,4723867,Technology
2026-03-20,AAPL,248.01,249.185,246.06,248.18,1099900,Technology
2026-03-20,AMZN,207.525,207.525,204.32,205.31,1217008,Technology
2026-03-20,AVGO,319.915,321.38,309.95,310.7,528225,Technology
2026-03-20,GOOGL,305.41,305.41,298.33,300.775,742522,Technology
2026-03-20,META,603.19,603.42,587.38,593.94,327121,Technology
2026-03-20,MSFT,386.19,386.19,380.18,381.9,812004,Technology
2026-03-20,NVDA,178.0,178.06,171.73,172.905,4971498,Technology
2026-03-23,AAPL,253.985,254.49,250.3,251.46,1091915,Technology
2026-03-23,AMZN,209.78,212.76,209.56,210.21,1687331,Technology
2026-03-23,AVGO,317.9,326.45,315.38,322.6,841060,Technology
2026-03-23,GOOGL,302.525,305.82,300.94,302.13,828157,Technology
2026-03-23,META,604.455,608.41,599.355,604.31,354117,Technology
2026-03-23,MSFT,383.9,387.12,381.7,383.105,633171,Technology
2026-03-23,NVDA,177.245,178.35,174.76,175.605,5239243,Technology
2026-03-24,AAPL,250.525,254.82,249.665,251.76,795924,Technology
2026-03-24,AMZN,207.99,209.3,206.685,207.28,1607918,Technology
2026-03-24,AVGO,320.07,324.1,314.87,318.31,630403,Technology
2026-03-24,GOOGL,299.11,299.87,290.35,290.41,1322720,Technology
2026-03-24,META,599.19,600.38,591.06,593.04,308990,Technology
2026-03-24,MSFT,382.41,382.41,371.85,372.67,818827,Technology
2026-03-24,NVDA,174.83,176.205,173.99,175.3,5176852,Technology
2026-03-25,AAPL,254.32,254.845,251.6,252.61,771786,Technology
2026-03-25,AMZN,211.55,213.0,209.92,211.715,1395423,Technology
2026-03-25,AVGO,322.895,324.23,316.795,318.785,521664,Technology
2026-03-25,GOOGL,293.465,295.98,289.275,290.98,1097864,Technology
2026-03-25,META,598.25,603.5,593.76,594.835,508437,Technology
2026-03-25,MSFT,376.835,376.91,369.65,371.07,757221,Technology
2026-03-25,NVDA,177.07,181.22,176.885,178.65,4558101,Technology
2026-03-26,AAPL,252.23,256.99,250.88,252.87,1295042,Technology
2026-03-26,AMZN,210.61,212.875,207.125,207.58,2176215,Technology
2026-03-26,AVGO,313.78,316.83,309.18,309.67,464050,Technology
2026-03-26,GOOGL,287.86,287.86,278.735,281.16,1185824,Technology
2026-03-26,META,582.12,582.12,543.43,547.75,985239,Technology
2026-03-26,MSFT,370.815,374.655,365.195,365.79,1183920,Technology
2026-03-26,NVDA,176.135,176.5,171.14,171.225,5623768,Technology
2026-03-27,AAPL,253.9,255.46,248.1,248.7,1186420,Technology
2026-03-27,AMZN,206.325,206.33,199.155,199.37,2326112,Technology
2026-03-27,AVGO,306.6,307.455,298.89,300.77,678108,Technology
2026-03-27,GOOGL,277.275,279.31,273.97,274.36,833499,Technology
2026-03-27,META,539.88,543.12,520.28,525.65,890443,Technology
2026-03-27,MSFT,361.845,362.45,356.53,356.855,1189958,Technology
2026-03-27,NVDA,169.99,170.96,167.01,167.43,5013395,Technology
2026-03-30,AAPL,250.04,250.73,245.55,246.72,897337,Technology
2026-03-30,AMZN,201.22,203.8,199.99,200.945,2253276,Technology
2026-03-30,AVGO,300.69,304.71,289.99,293.31,761337,Technology
2026-03-30,GOOGL,276.43,276.905,272.13,273.45,819013,Technology
2026-03-30,META,535.945,539.55,528.655,536.66,724146,Technology
2026-03-30,MSFT,361.7,365.33,356.29,358.82,1521101,Technology
2026-03-30,NVDA,168.63,169.43,164.285,165.18,4681083,Technology
2026-03-31,AAPL,247.91,255.41,247.125,253.73,1018329,Technology
2026-03-31,AMZN,204.875,210.27,204.15,208.39,1753529,Technology
2026-03-31,AVGO,299.5,310.27,296.5,309.47,683520,Technology
2026-03-31,GOOGL,278.05,288.08,277.095,287.47,1317360,Technology
2026-03-31,META,549.98,573.61,546.8,572.14,1004488,Technology
2026-03-31,MSFT,364.4,372.825,363.14,370.13,975918,Technology
2026-03-31,NVDA,167.12,174.61,167.035,174.41,6839270,Technology
2026-04-01,AAPL,254.1,256.125,253.36,255.43,1114282,Technology
2026-04-01,AMZN,210.435,213.575,208.19,210.6,1663492,Technology
2026-04-01,AVGO,313.79,315.745,310.555,313.52,510107,Technology
2026-04-01,GOOGL,290.695,300.5,290.545,297.45,1298953,Technology
2026-04-01,META,581.175,592.5,574.105,578.97,865459,Technology
2026-04-01,MSFT,373.3,373.3,368.31,369.46,634415,Technology
2026-04-01,NVDA,175.91,177.365,174.79,175.81,4361295,Technology
2026-04-02,AAPL,254.19,256.125,250.67,255.89,841589,Technology
2026-04-02,AMZN,206.75,212.055,204.93,209.64,909541,Technology
2026-04-02,AVGO,304.405,314.69,301.76,314.465,363961,Technology
2026-04-02,GOOGL,290.68,297.975,289.505,295.685,640954,Technology
2026-04-02,META,566.015,578.5,559.98,574.495,453785,Technology
2026-04-02,MSFT,367.205,373.58,364.22,373.51,534434,Technology
2026-04-02,NVDA,172.17,177.48,171.41,177.305,3795801,Technology
2026-04-06,AAPL,256.565,262.15,256.53,258.87,482479,Technology
2026-04-06,AMZN,209.68,212.92,209.66,212.765,769208,Technology
2026-04-06,AVGO,315.48,316.29,310.41,314.48,367529,Technology
2026-04-06,GOOGL,295.58,300.61,295.285,299.99,368667,Technology
2026-04-06,META,578.0,582.725,572.36,573.07,240936,Technology
2026-04-06,MSFT,373.51,373.64,369.61,372.75,476856,Technology
2026-04-06,NVDA,177.145,177.77,175.8,177.59,3430655,Technology
2026-04-07,AAPL,256.155,256.2,245.7,253.59,1326699,Technology
2026-04-07,AMZN,211.35,213.96,209.09,213.81,1093924,Technology
2026-04-07,AVGO,326.71,334.14,321.88,334.025,875409,Technology
2026-04-07,GOOGL,302.725,305.61,297.75,305.5,576757,Technology
2026-04-07,META,572.44,575.15,564.77,575.145,295668,Technology
2026-04-07,MSFT,370.345,372.44,366.6,372.4,617535,Technology
2026-04-07,NVDA,175.8,178.21,173.675,178.11,3921000,Technology
2026-04-08,AAPL,258.355,259.63,256.55,258.97,1239391,Technology
2026-04-08,AMZN,224.01,225.955,219.68,221.33,1321716,Technology
2026-04-08,AVGO,351.81,354.04,342.65,350.65,1119450,Technology
2026-04-08,GOOGL,320.445,322.015,315.04,317.24,864530,Technology
2026-04-08,META,605.75,629.81,591.92,612.55,1021926,Technology
2026-04-08,MSFT,384.77,384.99,371.415,374.26,802066,Technology
2026-04-08,NVDA,184.49,185.21,180.32,182.12,4486002,Technology
2026-04-09,AAPL,259.37,261.03,256.1,260.44,766785,Technology
2026-04-09,AMZN,225.12,233.8,223.31,233.53,2965413,Technology
2026-04-09,AVGO,352.08,358.63,351.51,354.985,481571,Technology
2026-04-09,GOOGL,316.43,319.51,311.105,318.63,631583,Technology
2026-04-09,META,625.44,637.415,623.01,628.32,746238,Technology
2026-04-09,MSFT,372.435,373.42,367.075,372.99,838250,Technology
2026-04-09,NVDA,182.03,184.08,180.635,183.88,3008421,Technology
2026-04-10,AAPL,259.98,262.18,259.03,260.43,807892,Technology
2026-04-10,AMZN,235.325,240.425,235.28,238.42,2407796,Technology
2026-04-10,AVGO,361.075,376.53,361.075,371.435,996253,Technology
2026-04-10,GOOGL,320.11,321.74,316.32,317.28,680624,Technology
2026-04-10,META,635.3,638.46,624.365,629.84,390301,Technology
2026-04-10,MSFT,373.27,375.62,370.03,370.89,975812,Technology
2026-04-10,NVDA,184.5,190.0,184.47,188.61,5184110,Technology
2026-04-13,AAPL,259.73,260.125,256.7,259.13,1154691,Technology
2026-04-13,AMZN,237.465,240.0,235.82,239.95,1402634,Technology
2026-04-13,AVGO,370.355,380.52,369.53,379.68,718759,Technology
2026-04-13,GOOGL,317.135,321.625,315.55,321.35,737345,Technology
2026-04-13,META,629.155,634.985,624.55,634.79,221947,Technology
2026-04-13,MSFT,373.53,384.535,371.1,384.33,1070918,Technology
2026-04-13,NVDA,186.01,189.66,185.76,189.24,3273189,Technology
2026-04-14,AAPL,259.245,261.895,257.205,258.775,1036853,Technology
2026-04-14,AMZN,242.035,252.175,242.035,249.07,3116335,Technology
2026-04-14,AVGO,378.17,382.1,376.42,380.725,558340,Technology
2026-04-14,GOOGL,324.785,333.28,323.82,332.87,857338,Technology
2026-04-14,META,645.06,666.17,639.44,662.38,496882,Technology
2026-04-14,MSFT,387.605,394.66,386.59,393.02,1046435,Technology
2026-04-14,NVDA,191.0,196.5,190.81,196.5,4488427,Technology
2026-04-15,AAPL,258.11,266.55,257.83,266.31,1813109,Technology
2026-04-15,AMZN,249.49,250.355,247.2,248.46,1524725,Technology
2026-04-15,AVGO,390.09,397.07,385.74,396.62,641923,Technology
2026-04-15,GOOGL,333.06,337.47,330.97,337.11,952051,Technology
2026-04-15,META,666.77,678.49,664.22,671.65,389066,Technology
2026-04-15,MSFT,397.775,414.34,396.76,411.3,1062250,Technology
2026-04-15,NVDA,196.545,200.395,195.75,198.85,4779743,Technology
2026-04-16,AAPL,266.7,267.09,261.27,263.325,1177692,Technology
2026-04-16,AMZN,249.09,249.99,244.22,249.705,2079627,Technology
2026-04-16,AVGO,395.0,399.58,392.47,398.26,416620,Technology
2026-04-16,GOOGL,338.95,339.845,334.52,335.97,603438,Technology
2026-04-16,META,676.57,677.4,667.8,676.87,307486,Technology
2026-04-16,MSFT,419.975,420.76,412.165,420.12,1088567,Technology
2026-04-16,NVDA,197.61,199.84,195.87,198.26,3379147,Technology
2026-04-17,AAPL,266.96,272.28,266.78,270.205,1390506,Technology
2026-04-17,AMZN,254.955,256.18,250.12,250.49,1256432,Technology
2026-04-17,AVGO,401.64,406.71,400.1,406.5,390328,Technology
2026-04-17,GOOGL,337.925,342.31,336.26,341.69,719808,Technology
2026-04-17,META,679.05,691.45,675.505,688.46,313450,Technology
2026-04-17,MSFT,424.82,431.58,420.72,422.75,1206115,Technology
2026-04-17,NVDA,199.85,201.7,199.27,201.67,4023532,Technology
2026-04-20,AAPL,270.33,274.275,270.33,273.06,1228777,Technology
2026-04-20,AMZN,249.19,250.08,245.37,248.34,1453393,Technology
2026-04-20,AVGO,406.0,406.305,395.945,399.77,438663,Technology
2026-04-20,GOOGL,341.115,341.15,336.66,337.46,566065,Technology
2026-04-20,META,681.32,683.185,668.2,670.92,380555,Technology
2026-04-20,MSFT,421.2,423.09,416.35,418.11,488387,Technology
2026-04-20,NVDA,199.995,202.16,197.86,202.12,2409932,Technology
2026-04-21,AAPL,271.61,272.8,265.42,266.16,1267584,Technology
2026-04-21,AMZN,254.98,254.99,249.14,249.855,1459046,Technology
2026-04-21,AVGO,398.77,403.58,394.59,402.26,580812,Technology
2026-04-21,GOOGL,337.685,339.34,331.46,332.3,697414,Technology
2026-04-21,META,670.91,675.72,667.47,668.69,233934,Technology
2026-04-21,MSFT,420.23,427.18,417.295,424.03,928981,Technology
2026-04-21,NVDA,202.12,202.75,199.0,199.82,3229557,Technology
2026-04-22,AAPL,267.74,273.73,266.88,273.14,1476985,Technology
2026-04-22,AMZN,252.22,255.91,250.365,255.365,1223336,Technology
2026-04-22,AVGO,407.03,423.0,405.0,422.57,794639,Technology
2026-04-22,GOOGL,335.875,339.805,335.22,339.35,596221,Technology
2026-04-22,META,674.39,678.33,669.87,674.86,428552,Technology
2026-04-22,MSFT,426.12,433.33,423.69,432.79,729562,Technology
2026-04-22,NVDA,200.99,202.49,199.35,202.42,2926364,Technology
2026-04-23,AAPL,275.05,275.71,271.7,273.49,765952,Technology
2026-04-23,AMZN,255.27,258.785,253.1,255.06,1366005,Technology
2026-04-23,AVGO,422.39,429.3,417.9,420.02,722532,Technology
2026-04-23,GOOGL,341.22,341.955,336.2,338.86,717720,Technology
2026-04-23,META,663.7,669.435,653.24,659.15,426167,Technology
2026-04-23,MSFT,419.43,423.3,411.42,415.715,852187,Technology
2026-04-23,NVDA,202.4,203.805,197.25,199.68,3564667,Technology
2026-04-24,AAPL,272.68,272.995,269.66,271.04,1158665,Technology
2026-04-24,AMZN,259.925,264.4,257.71,263.96,2248938,Technology
2026-04-24,AVGO,424.63,424.815,409.03,422.49,681361,Technology
2026-04-24,GOOGL,338.64,345.205,335.45,344.33,1016884,Technology
2026-04-24,META,659.655,680.57,653.94,674.93,420327,Technology
2026-04-24,MSFT,416.97,424.84,415.99,424.59,637345,Technology
2026-04-24,NVDA,200.025,210.94,199.81,208.18,7097391,Technology
2026-04-27,AAPL,266.24,268.35,265.1,267.55,1128794,Technology
2026-04-27,AMZN,263.86,264.08,260.385,261.045,1840382,Technology
2026-04-27,AVGO,420.475,422.61,414.705,418.23,524731,Technology
2026-04-27,GOOGL,346.565,353.16,342.82,350.295,1289563,Technology
2026-04-27,META,671.09,682.43,671.09,678.505,431045,Technology
2026-04-27,MSFT,422.145,427.08,417.12,424.96,694644,Technology
2026-04-27,NVDA,209.61,216.82,207.395,216.54,5989408,Technology
2026-04-28,AAPL,272.335,273.07,268.7,270.78,1052096,Technology
2026-04-28,AMZN,257.51,261.03,256.73,259.71,2020596,Technology
2026-04-28,AVGO,400.445,405.78,394.85,399.83,811851,Technology
2026-04-28,GOOGL,348.55,352.42,346.125,349.765,947138,Technology
2026-04-28,META,674.415,677.99,665.65,671.3,396888,Technology
2026-04-28,MSFT,424.34,429.9,421.94,429.4,714439,Technology
2026-04-28,NVDA,209.515,214.72,208.25,213.15,5016478,Technology
2026-04-29,AAPL,267.575,271.03,267.05,270.15,702363,Technology
2026-04-29,AMZN,258.065,265.89,257.74,263.22,2873983,Technology
2026-04-29,AVGO,403.15,405.57,396.78,405.525,473368,Technology
2026-04-29,GOOGL,347.32,355.755,344.23,350.27,1021396,Technology
2026-04-29,META,668.93,674.25,663.915,669.47,548251,Technology
2026-04-29,MSFT,424.575,426.775,420.31,424.8,813815,Technology
2026-04-29,NVDA,212.7,212.7,207.59,209.35,4435736,Technology
2026-04-30,AAPL,270.465,275.91,268.16,271.145,1907969,Technology
2026-04-30,AMZN,273.04,273.86,256.18,265.04,3546474,Technology
2026-04-30,AVGO,415.555,418.3,404.36,417.55,577688,Technology
2026-04-30,GOOGL,374.17,385.84,365.87,384.99,2175993,Technology
2026-04-30,META,619.09,620.6,600.0,612.16,1731495,Technology
2026-04-30,MSFT,410.56,414.39,398.01,407.765,2376015,Technology
2026-04-30,NVDA,209.93,210.29,198.705,199.54,6416731,Technology
2026-05-01,AAPL,278.855,287.21,278.39,280.11,2917475,Technology
2026-05-01,AMZN,265.31,273.31,262.82,268.29,2098565,Technology
2026-05-01,AVGO,415.32,423.16,413.54,421.21,429811,Technology
2026-05-01,GOOGL,381.645,386.7,379.155,385.79,1330844,Technology
2026-05-01,META,613.495,618.53,606.24,608.61,591197,Technology
2026-05-01,MSFT,411.91,417.07,410.52,414.46,946070,Technology
2026-05-01,NVDA,201.13,202.97,197.13,198.39,3090371,Technology
2026-05-04,AAPL,279.655,280.6,274.88,276.87,1389755,Technology
2026-05-04,AMZN,269.27,276.08,269.17,272.1,1654387,Technology
2026-05-04,AVGO,418.365,423.75,409.59,416.51,461684,Technology
2026-05-04,GOOGL,385.625,387.27,379.81,383.21,921651,Technology
2026-05-04,META,607.935,614.0,602.85,610.3,427229,Technology
2026-05-04,MSFT,411.54,420.705,410.85,413.635,789901,Technology
2026-05-04,NVDA,199.38,201.7,194.76,198.56,4068999,Technology
2026-05-05,AAPL,276.94,284.555,276.51,284.18,1525477,Technology
2026-05-05,AMZN,276.12,278.53,272.45,273.555,1582693,Technology
2026-05-05,AVGO,421.39,433.36,419.53,427.35,645097,Technology
2026-05-05,GOOGL,386.34,392.69,384.05,388.41,991193,Technology
2026-05-05,META,613.095,614.34,600.42,604.92,651921,Technology
2026-05-05,MSFT,415.28,416.47,408.82,411.33,634396,Technology
2026-05-05,NVDA,199.11,200.205,196.03,196.5,4024517,Technology
2026-05-06,AAPL,281.92,288.0,281.09,287.46,1379120,Technology
2026-05-06,AMZN,272.815,277.8,272.25,274.98,1873707,Technology
2026-05-06,AVGO,434.86,437.51,417.87,425.31,554061,Technology
2026-05-06,GOOGL,394.27,399.83,392.82,397.83,1071518,Technology
2026-05-06,META,601.27,619.86,598.2,612.615,519909,Technology
2026-05-06,MSFT,407.865,418.26,405.17,413.82,764621,Technology
2026-05-06,NVDA,199.85,208.25,198.67,207.67,6398711,Technology
2026-05-07,AAPL,289.19,292.12,285.81,287.4,1222813,Technology
2026-05-07,AMZN,274.92,276.605,270.785,271.08,1678126,Technology
2026-05-07,AVGO,421.94,426.42,406.31,412.51,741934,Technology
2026-05-07,GOOGL,400.05,400.1,392.69,397.89,876338,Technology
2026-05-07,META,614.495,624.87,613.665,616.58,344707,Technology
2026-05-07,MSFT,420.115,427.92,418.8,420.79,708212,Technology
2026-05-07,NVDA,208.27,214.19,206.51,211.56,4455651,Technology
2026-05-08,AAPL,290.11,294.76,290.065,293.15,1591559,Technology
2026-05-08,AMZN,271.585,273.88,269.95,272.535,1838835,Technology
2026-05-08,AVGO,419.6,434.955,414.09,429.87,816615,Technology
2026-05-08,GOOGL,397.44,401.89,396.4,400.67,865052,Technology
2026-05-08,META,614.69,616.73,606.4,609.545,406002,Technology
2026-05-08,MSFT,417.385,418.57,414.0,414.965,818822,Technology
2026-05-08,NVDA,213.01,217.785,212.92,215.21,4181656,Technology
2026-05-11,AAPL,292.025,293.87,290.25,292.66,1134574,Technology
2026-05-11,AMZN,270.145,273.605,268.5,268.98,1432555,Technology
2026-05-11,AVGO,428.59,433.56,425.215,428.325,598994,Technology
2026-05-11,GOOGL,393.645,397.37,388.51,388.64,906121,Technology
2026-05-11,META,604.485,604.58,598.14,598.71,412804,Technology
2026-05-11,MSFT,407.76,412.62,405.51,412.62,674806,Technology
2026-05-11,NVDA,214.03,222.3,213.91,219.45,4141456,Technology
2026-05-12,AAPL,293.2,295.26,292.67,294.72,1063424,Technology
2026-05-12,AMZN,265.62,267.53,262.63,265.84,1657861,Technology
2026-05-12,AVGO,422.39,429.315,408.43,419.4,606990,Technology
2026-05-12,GOOGL,387.03,388.4,382.78,387.42,879557,Technology
2026-05-12,META,594.39,603.68,592.71,603.07,447027,Technology
2026-05-12,MSFT,414.4,415.44,406.715,407.77,897917,Technology
2026-05-12,NVDA,218.445,223.74,214.955,220.88,4058854,Technology
2026-05-13,AAPL,293.5,300.91,293.5,298.95,1263486,Technology
